startup_name,industry,revenue,expenses,churn_rate,user_growth_rate,funding_received,profit_margin,customer_satisfaction_score,success
Startup_246,Tech,32139,44240,0.2094162357207893,0.17847895105333023,243979,0.36208691091637263,8.0785514217531,1
Startup_247,Tech,82149,8276,0.4468252076555183,0.28920982854874694,94698,0.48655566379020937,3.193373907139084,1
Startup_248,Tech,61138,25499,0.011431305984467384,0.27975280793420215,288104,0.2241483367899731,3.753053319353679,1
Startup_249,Finance,81125,73635,0.02948532284439908,0.419269440954464,40791,0.15259587095884947,5.348211810089495,0
Startup_250,Health,18918,37946,0.3059951217648974,0.23205589538180782,297360,0.41489110413147307,1.5686478717420385,0
Startup_251,Tech,90655,57204,0.45461628070929505,0.2679549918311789,435683,0.466761752779219,6.500273708901215,1
Startup_252,Retail,32446,53886,0.12703976359694455,0.056015457466728036,336571,0.3281758411317223,9.85361530308182,0
Startup_253,Tech,18046,73652,0.2401244695935474,0.2343826563993226,384614,0.11181705081400145,4.247256802402023,1
Startup_254,Tech,29818,17563,0.23072799781233097,0.3414984048276539,465263,0.2145549795320083,7.775627275822456,1
Startup_255,Finance,9324,11847,0.2417559595868,0.05697874878196649,83290,0.29065475551259945,5.500305240126472,1
Startup_256,Finance,81323,28155,0.31503465090757515,0.17639688433380968,57014,-0.06400850029873903,2.1503065992434447,0
Startup_257,Health,14111,69278,0.24017444386543504,0.14358036168022548,145150,0.1130407225515066,6.240137039223277,1
Startup_258,Retail,43110,20309,0.22925938924800435,0.06889344300931471,481605,0.3808748853020995,3.698868415996585,1
Startup_259,Finance,21389,2619,0.24240132601131767,0.2656670404615419,60519,0.25830774394891004,1.309628876081124,0
Startup_260,Tech,46427,52108,0.29952504622281034,0.13177548195267041,276186,0.08784284704829781,6.714367571059694,0
Startup_261,Health,84579,36707,0.2731336692921656,0.3843866928341211,59052,0.2643537738102769,8.73039114392255,1
Startup_262,Tech,33746,22337,0.4285266388487471,0.4315675476935068,24389,-0.11724431154927811,4.102927902098868,0
Startup_263,Tech,92886,68504,0.03425345821189664,0.29551333220111653,368105,0.0810483273954134,4.512659924914934,0
Startup_264,Finance,5117,49614,0.41832536502177614,0.4917683041345137,78111,0.35518997657413937,9.019195146704904,1
Startup_265,Health,89471,2281,0.4235230601797448,0.2527153571617679,377202,-0.045643849004346426,8.322479320306204,1
Startup_266,Retail,18234,29420,0.14960493055017082,0.281015694601212,365859,-0.06982694470980763,7.434575411965994,1
Startup_267,Retail,58441,41030,0.23679745795776683,0.4951479892809876,322877,0.465573061941502,3.239173573778331,0
Startup_268,Finance,5846,3058,0.2248838593833434,0.15419679618427196,306898,-0.05307165928963853,9.1919498946998,0
Startup_269,Finance,15954,78260,0.11706981883352384,0.47414567285460735,421840,-0.01735699424488238,2.389741817852917,0
Startup_270,Health,84239,30404,0.20443045507229507,0.06927689980360097,358030,0.47873115723303655,6.640934674754996,1
Startup_271,Retail,51514,31856,0.03175000836371867,0.2508741006184377,167753,0.3142959991855179,1.2592106249186683,0
Startup_272,Retail,93236,11200,0.14613281566304986,0.0815015804598796,99524,0.2897175731164697,6.793478256924512,0
Startup_273,Retail,11469,66178,0.4101742659708519,0.37815563431113935,353150,0.3970484686982068,3.4942991668602383,1
Startup_274,Tech,35105,35997,0.1494355278638198,0.323784021146008,296848,-0.11892384243424403,5.04709279465348,1
Startup_275,Retail,47101,27611,0.4109212676866413,0.3679854185604184,104913,0.294169365606005,4.107380968513478,1
Startup_276,Tech,69323,43235,0.2704837376561711,0.21851617998560763,104108,0.1525820265297672,2.554810806215889,0
Startup_277,Health,96922,37057,0.4411327119069684,0.21626687031412112,264803,0.3804054481988978,6.597827110844866,1
Startup_278,Tech,63067,3239,0.29164198158956345,0.07039367553240258,279637,0.155699203065636,8.937779996265467,0
Startup_279,Health,54376,67661,0.02453742930172251,0.2074752227883379,79639,0.23416894798823845,9.631758180541631,0
Startup_280,Retail,50587,47272,0.3409559016980737,0.46817978101792673,241452,0.1344194884796751,2.7311172683852356,1
Startup_281,Retail,41976,63212,0.031978248331548643,0.22065194173120206,326527,0.13471124648909083,7.45635496656676,1
Startup_282,Health,72584,17398,0.23079253930173566,0.4241154677998865,144066,0.337578984643282,6.979054299451141,1
Startup_283,Finance,83477,58503,0.4654190802918259,0.42904647713747035,210352,0.23999648045309818,4.090400106171153,1
Startup_284,Health,47533,8638,0.09094993027554657,0.21795852037065522,319378,0.24328424112658725,1.1718927941835324,1
Startup_285,Finance,6828,8570,0.2010374529413566,0.33439490617828505,450507,0.11519773868206801,7.208121225815795,0
Startup_286,Tech,6917,70785,0.3676315513357544,0.09291722102287639,138674,0.17177664743626925,9.5094537450355,0
Startup_287,Tech,25618,11110,0.4423066924864753,0.09665536133042443,496084,0.32200236634335105,6.689081097240862,0
Startup_288,Tech,37254,14115,0.3387620723238289,0.07189594864777099,15594,0.37815864337834276,4.917634517688707,1
Startup_289,Retail,52362,41062,0.13650489455367293,0.3114567920187993,246907,0.2875929815008323,5.726385047004656,0
Startup_290,Tech,25128,24911,0.34055784792894594,0.2417319399317437,279515,0.4468510921919781,2.7966592689392575,1
Startup_291,Finance,64383,34556,0.1553965441410041,0.29661456049890805,57315,0.3742268617030406,7.754897473783638,1
Startup_292,Tech,70545,3969,0.3620303226111803,0.28448293572877453,224636,0.19330465286666287,7.717778470088641,0
Startup_293,Health,87180,45753,0.4774762325166699,0.20759134599082862,137251,0.2699842508506158,2.3096557034868246,0
Startup_294,Health,92958,6470,0.36348279104208125,0.3548630366705628,242520,0.44841579384483715,8.901805442496933,1
Startup_295,Retail,14865,12225,0.4328114464270821,0.39132584641237583,89526,0.23341763097014084,3.4227076552597473,0
Startup_296,Health,7219,25196,0.011030883156182872,0.056582716494954076,253459,0.37736486358588145,9.840304548429534,1
Startup_297,Finance,44809,15669,0.3616103411184812,0.14325903489599523,157698,0.2821673525129909,4.446127126335212,0
Startup_298,Tech,10287,39380,0.41649790286397265,0.3709561406375016,358149,0.1863554527423265,2.6009565286104968,0
Startup_299,Retail,39387,50320,0.029873781396893895,0.2239790776852254,247330,-0.030713263209252828,4.16548100211087,0
Startup_300,Tech,13512,49414,0.437082886371233,0.3481177761237237,115573,0.09819826362789963,4.961622958274738,0
Startup_301,Tech,6342,17577,0.13578017187192248,0.20613319688055132,410346,0.4774199773836009,1.6237699573446536,0
Startup_302,Finance,68076,57409,0.3359931299692471,0.22583981854833668,147900,0.26043576829082,6.203965431009605,1
Startup_303,Health,24216,30625,0.40217389072146925,0.12140549316035822,329658,0.1950767662372927,6.378691958820103,0
Startup_304,Health,98070,26089,0.33470561139908417,0.16620395884977202,245707,0.4530696378697591,7.6503740981452495,0
Startup_305,Tech,84767,38487,0.05521954811589605,0.32243529087841427,193736,0.2105582467262141,1.2625290306166896,0
Startup_306,Retail,31614,67838,0.30219754424158046,0.2449234000918249,158955,0.16825776289218203,5.871143929904472,1
Startup_307,Health,41258,52138,0.27929599179385034,0.3984362073250678,184131,0.33151759860514357,1.4761668994359796,1
Startup_308,Retail,98789,44823,0.45115742135639303,0.43366322972225424,487294,0.2988659332905811,7.310297979699881,1
Startup_309,Health,47078,39208,0.2080774675256625,0.29374088819754196,184004,-0.06478799411409711,1.5015518713088603,1
Startup_310,Retail,88524,56061,0.16732973757265457,0.39122028142522663,464485,0.12991579220188476,9.205550635074694,1
Startup_311,Finance,17219,32659,0.3774268745738685,0.18810703093755654,348130,0.13076080997370965,7.318743101960469,0
Startup_312,Retail,5235,33890,0.21221090978086435,0.23673704693003522,358103,0.06475716067034132,5.566507885766414,0
Startup_313,Finance,47929,49055,0.3265871257524809,0.37074995429757396,274179,0.16210543750657713,4.9735353095305745,0
Startup_314,Finance,72444,21508,0.32676054416105743,0.2237953967676638,119767,0.08917517840900091,2.1760536737193616,1
Startup_315,Retail,13567,44287,0.4451391415364577,0.31482722082154496,443961,-0.06045815737017182,3.6189945060819677,1
Startup_316,Finance,75792,28984,0.30335927713635774,0.13341775058713018,27241,0.08865654109227672,8.820631945188065,0
Startup_317,Tech,70441,10125,0.2560552688813736,0.3198970917367241,62975,-0.1494061366987764,9.140075304062446,1
Startup_318,Finance,89555,38059,0.07804694993429333,0.4376811682521021,164226,0.20305010394208806,1.0067293753347797,1
Startup_319,Health,78698,71569,0.06671142727256563,0.44088783792054154,428841,0.39755818425877826,6.347227523297962,1
Startup_320,Retail,10415,19087,0.0856175669887089,0.3759549828482929,448166,0.30770095904818867,7.473705481226022,0
Startup_321,Tech,41159,7704,0.09420575585027631,0.3855890205842567,66396,0.052275828037877836,6.568722842118457,0
Startup_322,Retail,48925,62576,0.3225597754051806,0.3010673503178153,128920,-0.13905015609588428,1.735117883797186,1
Startup_323,Health,10951,75384,0.37308081263454346,0.31310064057462117,416547,-0.058495420542310494,2.95952408919012,1
Startup_324,Health,92388,74460,0.26969584623394516,0.1101427616347331,204999,0.18184323834638494,3.2530624064324742,1
Startup_325,Health,13007,29208,0.41621868894729064,0.24973663478958552,96226,-0.05506004163187703,8.485521681745807,1
Startup_326,Finance,46832,68024,0.49571898109948026,0.2528493277488637,94719,0.18078117789947723,5.168794926780285,0
Startup_327,Finance,63596,41882,0.4118061882684845,0.4813240260504831,73014,-0.03788068266527078,5.381453907471132,1
Startup_328,Retail,35523,27923,0.35049236310122,0.24398908818048026,49346,0.3942467086332509,9.414037418990578,0
Startup_329,Retail,93861,31165,0.27092142272420183,0.29720419020624095,80411,0.07809003098832179,6.733772999692439,0
Startup_330,Tech,91740,69203,0.22993800512060703,0.2899631296755961,195550,-0.028114561838856272,9.088009313973975,0
Startup_331,Tech,20524,6114,0.05135226646682575,0.3365427726699472,153326,0.3686283261729431,5.108579698073797,1
Startup_332,Retail,24282,66965,0.20569068671339857,0.38670477409935317,196806,0.039987275363815494,2.3449263266646483,0
Startup_333,Finance,28930,38321,0.4559659720232458,0.15126884427689247,431837,-0.12195861851285267,9.369420346666772,0
Startup_334,Health,5077,75297,0.40593108865421096,0.2879259885942961,348585,0.19928664398254908,5.128346041007844,1
Startup_335,Retail,25611,27426,0.11586516885572672,0.42166296829221367,56121,0.2070949431065921,2.634682796909397,1
Startup_336,Tech,21984,19772,0.2386378145016358,0.25840162122688015,222490,0.30028697266501386,3.7215616627353003,1
Startup_337,Finance,19060,5712,0.41019436925368685,0.17530589586810785,332341,-0.03184639675413012,1.45722330720048,0
Startup_338,Retail,87985,3367,0.04301843184490604,0.3446190839103346,94577,0.1106399373645715,5.2147053231074665,1
Startup_339,Retail,89056,53924,0.19982236697764308,0.4206953281096053,366778,-0.002342456670140658,8.67815354719213,0
Startup_340,Finance,48303,5726,0.42740220606823437,0.07841313181732609,259106,-0.14333238471901832,9.402224104060204,0
Startup_341,Retail,64207,29723,0.20790995344336063,0.3995557175332522,445647,0.41362967891112407,9.393419867532794,1
Startup_342,Finance,80046,11108,0.04803117591840603,0.41974156983279703,372355,0.31020886314183876,2.127070230658721,0
Startup_343,Health,34287,79714,0.27584184058080324,0.25768531741487305,145909,0.011024141621160471,4.438484942599513,0
Startup_344,Finance,98709,37643,0.43225382250996475,0.4924875455683103,493241,0.2195610950103904,1.2540588368563572,0
Startup_345,Finance,44711,33324,0.29923991604704825,0.40401875331828907,486379,-0.059115348305869314,8.696488104743256,0
Startup_346,Finance,16954,10927,0.12087676302497358,0.3981481542030496,474448,0.4231656352570396,4.228801858191464,1
Startup_347,Retail,78340,24443,0.19827741386731687,0.3865273584854323,452210,-0.11956555964666281,6.680053251030113,0
Startup_348,Retail,77101,65449,0.23056044697914677,0.1177736464482233,482295,-0.19731399814453937,7.434085942695598,1
Startup_349,Finance,76520,78743,0.29384051337205813,0.14775389890385487,415831,0.1514057384174275,4.868602027688398,0
Startup_350,Retail,92062,62233,0.3820820026187804,0.2587955591589913,11466,0.20818947641700847,3.757981028952187,0
Startup_351,Tech,23574,27537,0.05844807264391135,0.16880195748175963,302915,0.20527572420706303,9.659916191043502,1
Startup_352,Tech,14184,79576,0.4459294961786075,0.2368584375503182,356030,-0.1618416507935216,9.680394025214689,0
Startup_353,Retail,24096,24612,0.01603175447787704,0.4498088494653143,338055,0.019830664842902718,3.6049273122701972,0
Startup_354,Retail,72728,8471,0.19132564399038507,0.42094710134567115,239638,0.14943926278893221,5.316625870700123,0
Startup_355,Finance,39016,37631,0.02343595188660225,0.333517945315992,423962,-0.0483945700609314,9.755597427940202,0
Startup_356,Health,16246,33348,0.20255737041919272,0.4361541774129966,98422,0.41083811984012736,1.043815668899529,0
Startup_357,Retail,50558,66732,0.26764817344792863,0.40269757505776216,463955,-0.13902349737699618,4.714104235412343,0
Startup_358,Tech,23381,3177,0.26072387942494074,0.24304321932840073,345513,0.14116910917042996,1.9041179471287157,1
Startup_359,Finance,41455,6760,0.09115789004385001,0.1404793184224753,274037,0.2839912402592064,5.582421690063423,1
Startup_360,Retail,97263,34779,0.32641284994685005,0.28139046800420264,302717,-0.016774229905862303,1.2220295908643843,1
Startup_361,Tech,9018,23636,0.03194144074728743,0.38130299713784754,106907,0.23696851589826268,4.662085882515651,0
Startup_362,Tech,16302,55551,0.3833343418648835,0.24638881942831686,444090,0.38056960509966214,2.986291673068016,0
Startup_363,Health,72506,13556,0.47385577265683765,0.3500473594027537,218434,-0.06676411743346675,5.799775262128668,0
Startup_364,Finance,46157,29598,0.17648672530404777,0.09244734183096964,372100,0.44205441427740394,9.963942841906297,1
Startup_365,Finance,59917,13563,0.2634472970400226,0.3866021313671315,228532,0.18749097286365057,8.204824946140729,0
Startup_366,Health,97738,48819,0.19566603624881906,0.4157211289518779,268093,0.00946240301074236,8.610778824619793,1
Startup_367,Health,88122,75770,0.013288091248989378,0.3680770351012435,390724,0.10160079276758949,6.717384886231728,0
Startup_368,Finance,29519,28966,0.1990785064186068,0.48526861438686447,436583,0.01853431865047156,1.374038634450327,0
Startup_369,Finance,92487,61889,0.3979429270380598,0.42199342585728816,162271,0.3075778119533212,2.861179084397297,0
Startup_370,Retail,61819,28987,0.3020345326699061,0.4563921775444422,363548,0.3574104643905925,9.325581008023494,1
Startup_371,Retail,85910,60348,0.05961735816142788,0.4701069875559416,215400,0.3830561746230627,4.2950180613587605,0
Startup_372,Health,76324,26596,0.42509834994995466,0.41060659634321384,329868,0.4900377747100188,1.9327305383271602,1
Startup_373,Retail,10408,35174,0.27023181899376897,0.3534164789029246,358277,0.3538990047476784,7.3216482927958175,0
Startup_374,Tech,64379,66106,0.4224444472548913,0.05257336161235518,177477,0.2209688494819943,3.6951195154082916,0
Startup_375,Retail,30053,71967,0.2943085442046644,0.2596215889504061,239304,0.037454208874248635,3.4197122161375453,1
Startup_376,Retail,14446,61182,0.28424733797059054,0.30702303438006245,25989,0.18121681409752455,9.981797100024343,0
Startup_377,Tech,5922,41310,0.06157700074653607,0.18681362260159984,301075,-0.17125227904671622,8.723250325239889,0
Startup_378,Health,56356,58088,0.0920062692379277,0.1931470011065624,281434,0.3213775528709391,4.67144036531057,0
Startup_379,Tech,15789,10906,0.48629237568332967,0.4825217370695743,441583,0.11216888156447119,9.822350870348492,0
Startup_380,Retail,71656,38914,0.12195850590983767,0.45126988934123563,131136,-0.1859837391874687,6.851019010772923,1
Startup_381,Health,49028,47379,0.4889515378152803,0.43213055247576687,352022,-0.15624514094271244,7.678202066917843,1
Startup_382,Retail,69484,39650,0.27063722619688907,0.2327053107677498,362621,0.07122652467522961,1.2836173877399042,0
Startup_383,Tech,37154,48881,0.07653663306132918,0.056164347684011545,482697,0.20839506331290453,2.094447334132514,0
Startup_384,Tech,87870,48413,0.05865807934930955,0.08610001090507133,217370,0.12494276426648865,6.697766138466146,1
Startup_385,Retail,7336,8012,0.11234339464581258,0.19048836569792166,136299,0.23344302210450835,9.091215843845355,0
Startup_386,Finance,72779,52115,0.46356229171241453,0.05708431084805465,171205,0.136205981153949,6.613693534788361,1
Startup_387,Finance,24029,9151,0.21293360992083113,0.05771740186183916,253688,0.26319269183694266,2.206224048870926,0
Startup_388,Tech,64201,59716,0.20376279131652805,0.4624714857390849,115686,-0.04661175473043941,2.041840416216922,1
Startup_389,Tech,37265,38378,0.1634710679243853,0.3677713259535743,430268,-0.12100976897146504,8.597673062416735,1
Startup_390,Finance,48872,44652,0.0820603067776283,0.1890301955306687,379430,0.21750376823796191,2.253721048371229,1
Startup_391,Finance,51197,74430,0.24904708662427916,0.10969005992042893,488705,0.1392826618554152,5.682087644536229,1
Startup_392,Retail,60180,15467,0.07372341343045795,0.2802360730527847,312619,-0.1811926421685453,1.3340198796607203,0
Startup_393,Retail,28710,33010,0.4193853158273405,0.052405772384464006,92666,0.06633731984512509,1.7260279065205963,0
Startup_394,Finance,34486,56691,0.19149452327490019,0.4722861847361648,368766,-0.1257120901563032,7.051134408785783,1
Startup_395,Retail,76907,66157,0.1936537482130802,0.23666680372502624,198728,0.17194978222688662,7.20263269384765,1
Startup_396,Retail,76895,14289,0.2422631499567464,0.23105072985679975,145705,0.0770443757623015,4.073224659475981,1
Startup_397,Health,69435,46976,0.2276225794512183,0.225767123411802,420520,0.22920633777211252,2.9404878871874027,1
Startup_398,Retail,45631,45596,0.4974804067990676,0.08119774867449414,117573,0.3639215531391668,8.323392436815771,0
Startup_399,Tech,25103,25171,0.27723674939696824,0.33724500790632195,238892,0.009768078689043558,2.9539290652290133,1
Startup_400,Retail,69772,46139,0.053218834857036636,0.379851628832759,318690,0.4734714729155192,5.878243626997417,1
Startup_401,Retail,19382,50713,0.3073698973726957,0.35425642891473064,279152,0.17494415041130207,9.71387956776615,1
Startup_402,Finance,89291,31734,0.08427630350624117,0.11229597199822744,320435,0.23280355912835154,2.3306719407614542,1
Startup_403,Tech,8756,74588,0.025159445918357566,0.31047807561601665,168477,0.2764706612580159,9.46788640745238,1
Startup_404,Retail,25609,65646,0.48566365530185157,0.30626801787751423,258141,0.2667120709003128,2.6460374776180178,1
Startup_405,Retail,21478,5654,0.3890340568519363,0.44078485457362193,308530,0.1576795201315434,6.106988872209066,1
Startup_406,Health,44666,20743,0.4902534062827458,0.22060744626904116,100909,0.1001350037802784,4.393069407628701,0
Startup_407,Retail,80683,50368,0.2441604395308988,0.21716867464674539,161899,-0.16235262507583548,9.684357413516434,1
Startup_408,Retail,76315,76172,0.2708061902629983,0.3283371764231835,305184,-0.1845399082891742,3.461878261017432,1
Startup_409,Health,82834,8441,0.0924851084003738,0.3348826940747809,70354,0.05057283617293523,4.5969220187717825,1
Startup_410,Finance,19153,26611,0.13098463906711694,0.2611783522966057,350687,0.03356262344358482,9.845741060698785,0
Startup_411,Retail,81325,14149,0.4208891153023858,0.24937671304868952,28157,0.0713866083873047,5.8282335206962586,0
Startup_412,Health,17999,61189,0.18453096708762115,0.2723664517870472,45315,-0.103142259378267,5.523671040591282,0
Startup_413,Tech,60318,23675,0.4151393371602453,0.43747038477649036,308076,0.3167177893757905,3.3200063938359214,1
Startup_414,Finance,5814,73031,0.3574167249006456,0.2575251055642595,424380,0.39987509034336727,7.312272042793973,1
Startup_415,Tech,81077,44668,0.09681375338321409,0.4729693063864201,155486,0.4571002447618245,1.129356565999999,1
Startup_416,Tech,95474,15673,0.2586487193986736,0.2768016936183467,268669,0.14465361246373803,1.4456136673206417,0
Startup_417,Health,7443,78666,0.34191978754417124,0.4771403119314011,417543,0.29060598938779997,6.394227284222224,1
Startup_418,Retail,80993,67429,0.1251682352538743,0.4247743558410841,386024,0.3988857864051107,4.075071164366087,0
Startup_419,Health,80916,25669,0.41703737015483766,0.21309409517712313,142018,0.09280377776544013,9.579847349808645,0
Startup_420,Health,78319,36068,0.27696555219714153,0.4386386395834772,286837,0.016588956409311045,9.12871621650507,0
Startup_421,Health,22368,11435,0.09096860471687557,0.09952847789050184,299385,0.45570718909744307,7.423356328090365,0
Startup_422,Health,20328,54249,0.2956623688206552,0.4662712289043565,387338,0.16097358575395115,8.363310230150212,0
Startup_423,Finance,61942,39384,0.49985976403639787,0.33423958178730123,105790,0.14807772061361457,7.00598664700924,1
Startup_424,Retail,96751,78153,0.08375553091507264,0.07447583683504004,418756,-0.07510873240555298,2.1302389243914464,1
Startup_425,Tech,32306,77388,0.4102108957585688,0.3399155256428652,82255,-0.12429148979865029,7.889890327202824,0
Startup_426,Tech,90451,33401,0.11158141156190339,0.4884114443651402,205829,0.38947480373845805,2.8917277184696175,1
Startup_427,Retail,44915,73831,0.3933702814354428,0.08141029457658303,182275,0.2298932233312626,3.910985695901771,1
Startup_428,Tech,42219,36084,0.36994318232949247,0.29960946940103883,428297,0.028077208813614057,8.373107908921781,0
Startup_429,Retail,85879,57826,0.15723979894421186,0.3865074573917176,202933,-0.06578464782681348,5.828730475541034,0
Startup_430,Tech,69644,38451,0.16965332760658042,0.4146163640147891,271439,0.18884809611874193,8.739466427650683,1
Startup_431,Health,65279,9227,0.3983354820618304,0.23622235939435815,21350,0.20874350248279472,2.917317878589378,1
Startup_432,Tech,58028,33910,0.2361083008247832,0.14187495162570934,196584,-0.05510447912845931,6.470005947461985,1
Startup_433,Retail,5126,38041,0.3681008340687863,0.06905402544757273,328953,0.39598402352403167,1.7541187529343545,1
Startup_434,Retail,57329,67681,0.08251223220925903,0.31087677069375114,111894,-0.14101494369090425,6.787548941860267,0
Startup_435,Retail,32632,67481,0.42775331313176124,0.25380998162042484,369701,0.04926515961649516,7.862806339979812,1
Startup_436,Retail,70310,70576,0.35833351117433637,0.47693497781736993,446048,0.27626908963376545,6.264378045808495,0
Startup_437,Retail,60176,66174,0.4544019763290686,0.0772722084717094,431585,-0.008115745326559537,3.3960835134892924,0
Startup_438,Finance,91066,28160,0.07486246572713649,0.35842790455070256,41728,0.3793726363468903,1.2820840197298005,1
Startup_439,Finance,49327,19633,0.30057710517669284,0.061234799954025726,289720,0.3179074786202824,2.075039955678572,1
Startup_440,Tech,73904,19014,0.30356908666975935,0.12714537951974425,432217,0.3523159911836939,6.600726811666236,1
Startup_441,Retail,8797,51104,0.1831957628679234,0.2541105499652754,93384,-0.11662542488629862,9.409781951582623,0
Startup_442,Tech,52882,43621,0.2346485480389363,0.2546925992612907,10390,-0.10161701040311998,2.8588096357480577,0
Startup_443,Retail,18718,79231,0.0286109660120282,0.35856524432013975,490751,0.000531616421208525,7.615235341945889,0
Startup_444,Retail,39560,70388,0.3754714189272359,0.4595958656904905,317580,0.16265401563829274,8.798059569241374,0
Startup_445,Finance,81589,18014,0.2791680149075553,0.33756447151171437,21569,0.3236112536895816,5.6879396060276,1
Startup_446,Finance,27116,35755,0.03829311541589515,0.47909079403317895,416245,0.38557162353263236,7.02339216259292,0
Startup_447,Health,41244,42390,0.3435703875506379,0.44672703794509894,32490,0.29303472117002627,8.335137850085333,0
Startup_448,Finance,6645,25711,0.2387232178432821,0.3130249079888556,318019,0.4500178170714468,3.346076419665342,1
Startup_449,Health,52523,59993,0.026886017118249998,0.42520637791347227,278011,0.31712045673115113,3.6720610684123867,0
Startup_450,Health,24256,76696,0.4851077861555667,0.3391599246456353,90820,0.014387520903230283,1.0056476496561055,0
Startup_451,Health,58173,29213,0.4750649501138258,0.08535102391567723,371659,-0.014443100962999222,9.667847178080223,1
Startup_452,Health,42430,59784,0.2613221839121268,0.38325412546677945,281265,0.28733471521076287,9.257904051367102,0
Startup_453,Health,44282,9421,0.055899486145895995,0.0927087985703058,11539,-0.06499060191727002,7.881114373834873,0
Startup_454,Tech,68374,19727,0.37976439858330996,0.3173372512563706,494240,-0.1350996324328111,1.711684188789833,0
Startup_455,Finance,73244,6358,0.25104623905180723,0.366188092636203,420243,0.1725560123993357,5.027526007295573,0
Startup_456,Health,16694,67108,0.15819926436179615,0.07993742369488487,399546,0.37514909884526865,1.9170257857439754,1
Startup_457,Retail,61264,34117,0.2507949069889928,0.1538575942669393,346373,-0.12903411027109554,1.1432824053651873,0
Startup_458,Finance,80060,33910,0.2659976312486776,0.46205250451774244,412137,0.35432392665701046,6.545646686913376,1
Startup_459,Finance,62545,57754,0.2857287325209462,0.32734152150480333,322579,0.36810040304608366,9.647464753721696,0
Startup_460,Health,44224,64438,0.22619961969111,0.16082870846473923,413526,0.13759180005708044,9.12581221088935,1
Startup_461,Tech,18224,31371,0.3068200985381378,0.360805897016603,73965,-0.15988278299265923,7.27079333441864,1
Startup_462,Health,45738,53501,0.4601800081971249,0.3185493889827603,383192,-0.07778710412696954,1.8697652574838428,1
Startup_463,Tech,30150,62946,0.18751136267830967,0.2757090649630768,368588,0.2951983926133526,3.4674763390507013,0
Startup_464,Retail,68731,40467,0.36560106697777506,0.48928413874463766,342066,0.2982445614936646,3.8805105419676185,0
Startup_465,Finance,54688,19625,0.4482817528438738,0.357554199833379,107799,0.42884869261736563,7.8683505197100505,0
Startup_466,Retail,78509,35893,0.23342984512236908,0.2189484993505607,103948,0.20788030258820794,8.220242613116026,1
Startup_467,Tech,13577,78329,0.22729335982713303,0.4100330444345906,486055,-0.11312484260035584,4.465955106909284,0
Startup_468,Tech,13070,33007,0.305037322823842,0.4480624818145345,153314,-0.11500956614651953,4.760955969558487,0
Startup_469,Retail,13666,41532,0.2997893121170192,0.10634925178257415,258099,0.3047926501497766,1.400581353485542,0
Startup_470,Tech,62761,56253,0.4052287777398757,0.14024884003036991,281091,-0.07135073442446921,3.602230465768849,0
Startup_471,Retail,41368,14323,0.24347685805136343,0.14730215410750086,253322,0.02986984973162371,5.06156659459876,1
Startup_472,Finance,11783,75379,0.49810024532332614,0.36104531422394315,212538,0.1410484048453397,2.0528474174673184,1
Startup_473,Retail,46914,16210,0.03914106874496758,0.3213677997739775,244778,-0.18266458569669417,5.079407146795192,0
Startup_474,Finance,75507,18456,0.01155224580454385,0.3285462041143647,265821,-0.025826681086047715,8.678582310320204,0
Startup_475,Retail,84026,33367,0.32369717266421566,0.4733479848602754,202888,0.08552272595509602,6.23188917752548,0
Startup_476,Tech,72526,56624,0.15623310705731958,0.39916018976328765,320929,-0.004254577054755654,1.710368695345711,1
Startup_477,Retail,75835,12106,0.12778737046274707,0.10757161603030244,392107,-0.10454077077270393,2.725041869472469,0
Startup_478,Tech,50765,70008,0.16283054920209744,0.2063781870913315,272651,0.30960858045733813,5.270899151427006,1
Startup_479,Retail,24956,74240,0.1354633069014276,0.245927140779081,470188,0.3692033586175894,4.253384348396309,1
Startup_480,Retail,92895,66315,0.025087124333619447,0.22818271493642223,168223,-0.019764716699392643,4.228543175914889,0
Startup_481,Health,51240,71249,0.4860511907713885,0.3511888741228456,21618,0.34209364622441224,5.763407033292312,0
Startup_482,Tech,42148,72587,0.11816528934186304,0.45135189646545315,346430,0.06988749508091963,6.259563294305117,0
Startup_483,Health,99270,12756,0.3696745836687601,0.18772315858525462,288266,0.1546800535978019,8.17175413248572,1
Startup_484,Tech,9757,70011,0.3836722334001459,0.29834471138953356,148426,0.39920075242520686,4.068699071162362,1
Startup_485,Health,24097,38378,0.4653361250235423,0.40523423986111357,381742,0.3249675772616854,8.24919654736528,0
Startup_486,Finance,15395,6255,0.024969233975756185,0.2372981264804072,434195,0.3635817959213244,4.047501062013692,1
Startup_487,Retail,21241,16484,0.4373036858390338,0.12565315777968314,96436,-0.10420838338955024,1.4988969004711046,0
Startup_488,Tech,32696,58549,0.2683408286115021,0.26372793436868674,220448,-0.1511964019163894,5.9876888590431205,0
Startup_489,Tech,75480,36503,0.3199466138832557,0.07485013433436281,455990,0.4253833103615909,6.291120924053331,1
Startup_490,Retail,51163,75794,0.3257904357893065,0.4740725543010246,146109,0.07148398869976602,9.410862210596742,1
Startup_491,Tech,24816,47113,0.4117009244425165,0.08366954233773788,38633,0.0015157746487765578,7.53455193456227,1
Startup_492,Tech,54840,76069,0.17336958785796416,0.24730552186276017,296639,0.30728737798327715,9.259953872449955,1
Startup_493,Health,57853,7249,0.36919508303139675,0.28844656748983677,336694,0.38549091760589965,9.175124892187085,0
